FIPS_x,Years of Potential Life Lost Rate (premature death),% Fair/Poor Health,percent_smokers,percent_obese,Food Environment Index,% Physically Inactive,percent Excessive Drinking,PCP Rate,Preventable Hosp stays Rate,Percent Vaccinated Flu,High School Graduation Rate,Percent Some College,Percent Unemployed,Income Ratio,Average Daily PM2.5,Percent Severe Housing Problems,Severe Housing Cost Burden,Overcrowding,Inadequate Facilities,Life Expectancy,Percent Diabetic,HIV Prevalence Rate,Percent Food Insecure,Percent Insufficient Sleep,Percent Uninsured Adults,Percent Uninsured children,Median Household Income,Segregation index black/white,Segregation Index non-white/ white,Population,percent < 18,percent 65 and over,percent African American,percent American Indian/Alaskan Native,percent Asian,percent Native Hawaiian/Other Pacific Islander,percent Hispanic,percent Non-Hispanic White,percent Not Proficient in English,percent Female,number Rural,Masks,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct,water,cases,deaths
48469,7903.0,20,15,31,7.5,27,19,81.0,7057.0,49.0,81.0,55,4.8,4.5,9.9,15,11,4,1,77.9,11,143.0,13,32,23.0,9.0,52161.0,35.0,26.0,92084,25.7,15.7,5.9,0.9,1.4,0.1,47.0,44.6,3,51.0,23110.0,250.0,0.0,0.0,1,23047.123204844163,433.4736611382837
48471,7110.0,19,17,32,5.4,24,20,32.0,6331.0,41.0,77.0,45,4.6,6.1,10.1,20,18,2,0,78.2,9,1212.0,23,34,20.0,11.0,42304.0,20.0,22.0,72245,15.3,12.7,22.8,0.8,1.2,0.1,18.1,56.3,3,41.7,30933.0,250.0,0.0,0.0,1,22459.537850013938,223.299742918658
48473,7614.0,19,18,36,6.2,30,20,12.0,5545.0,42.0,95.0,49,4.9,4.9,10.8,24,17,7,2,79.1,12,182.0,19,35,28.0,13.0,55224.0,36.0,28.0,51307,24.3,11.8,24.5,1.4,1.1,0.1,30.1,42.9,7,50.3,26632.0,250.0,0.0,0.0,0,11863.228667030327,116.28369622568115
48475,10760.0,22,15,32,8.3,24,18,26.0,6587.0,21.0,95.0,43,4.1,4.9,7.1,10,8,2,2,74.5,11,87.0,12,31,24.0,11.0,53242.0,23.0,21.0,11472,28.8,14.2,4.1,1.5,0.6,0.1,53.6,39.9,4,50.2,2972.0,250.0,0.0,0.0,0,3295.40454597672,50.36465603511064
48477,6296.0,17,14,29,7.1,26,18,63.0,3447.0,39.0,91.0,56,4.2,4.3,9.9,13,11,2,2,80.2,12,139.0,18,30,20.0,12.0,51276.0,26.0,18.0,35043,21.4,21.2,16.9,0.5,1.9,0.0,16.3,63.7,2,50.7,18036.0,250.0,0.0,0.0,1,10922.061670173083,156.08122919251875
48479,6189.0,36,18,33,8.1,25,16,34.0,5376.0,33.0,91.0,45,4.2,6.0,8.4,31,18,15,2,80.1,8,204.0,8,36,38.0,11.0,41979.0,69.0,21.0,274794,33.4,9.2,0.3,0.6,0.7,0.1,95.5,3.5,22,50.9,6507.0,250.0,0.0,0.0,1,111040.48378509349,1095.4664795320411
48481,8353.0,22,16,30,7.3,25,17,41.0,5439.0,37.0,96.0,51,4.5,4.9,10.0,14,11,3,1,77.1,11,216.0,15,32,26.0,12.0,46194.0,40.0,29.0,41968,26.1,16.7,13.0,0.7,0.5,0.1,41.4,44.3,5,50.9,20597.0,250.0,0.0,0.0,0,11451.421179580644,229.72659161485728
48483,10604.0,17,15,30,7.6,28,18,36.0,6462.0,33.0,95.0,54,4.1,4.2,7.2,11,5,5,1,74.7,11,109.0,16,31,24.0,15.0,45356.0,55.0,17.0,5358,25.8,19.0,2.7,1.8,0.9,0.0,25.6,68.8,4,49.9,5410.0,250.0,0.0,0.0,0,1342.0031158908398,23.575070921280165
48485,8862.0,21,20,32,6.1,28,18,77.0,4864.0,42.0,97.0,56,3.7,4.8,8.8,15,12,3,1,75.8,13,117.0,19,37,19.0,9.0,44593.0,42.0,32.0,132000,22.4,14.5,10.5,1.4,2.1,0.1,19.2,65.3,2,48.2,14027.0,250.0,0.0,0.0,1,40446.04193319734,723.0398789400467
48491,4567.0,13,13,31,7.7,17,22,66.0,4113.0,49.0,95.0,75,3.2,3.6,10.4,13,10,2,1,82.0,8,156.0,13,32,13.0,7.0,82131.0,36.0,27.0,547545,26.0,11.9,6.4,0.9,7.2,0.2,24.5,59.6,3,50.7,50679.0,250.0,0.0,0.0,1,168417.0688473994,985.1694437565116
48493,6649.0,16,13,35,8.9,24,19,43.0,4132.0,36.0,96.0,58,3.5,4.3,9.9,13,8,4,1,79.2,11,84.0,10,30,18.0,9.0,70829.0,43.0,28.0,49304,24.4,15.6,1.4,1.0,0.5,0.1,39.8,57.2,3,49.8,36850.0,250.0,0.0,0.0,0,12990.276726373651,170.80871676221875
48495,11789.0,22,16,31,8.7,23,19,25.0,5227.0,17.0,99.0,49,5.2,6.4,7.0,10,5,3,3,74.2,9,81.0,11,32,23.0,12.0,51965.0,19.0,16.0,7574,29.4,12.3,2.0,1.9,0.7,0.0,60.8,35.2,10,48.1,1289.0,250.0,0.0,0.0,0,2177.386265483708,35.911059746727474
48497,8305.0,16,15,31,7.9,25,20,48.0,4991.0,45.0,96.0,52,4.0,4.3,9.9,12,8,3,1,76.4,12,79.0,15,31,20.0,12.0,60675.0,58.0,19.0,66181,24.9,14.9,1.4,1.1,0.6,0.1,19.5,76.5,2,49.8,42635.0,250.0,0.0,0.0,1,19633.815281349787,287.96000066354253
48499,9457.0,16,15,29,7.3,27,18,50.0,4542.0,39.0,97.0,50,4.7,4.2,10.1,15,11,3,1,76.6,13,146.0,17,29,23.0,13.0,49739.0,61.0,44.0,44314,19.3,27.1,5.2,1.1,0.6,0.1,10.1,82.4,1,50.4,31137.0,250.0,0.0,0.0,0,9767.388032941644,305.1796192017756
48505,6771.0,35,18,29,6.3,22,15,7.0,5864.0,30.0,90.0,41,7.3,6.4,7.9,23,12,14,2,79.0,9,74.0,11,35,40.0,12.0,32172.0,75.0,32.0,14322,33.3,12.6,0.2,0.5,0.3,0.0,94.4,4.9,24,50.0,3299.0,250.0,0.0,0.0,1,4466.837060960486,57.612723614088495
49005,4798.0,10,8,26,7.2,13,12,46.0,2147.0,49.0,92.0,74,2.8,3.9,7.2,15,12,3,0,81.7,6,44.0,15,28,11.0,6.0,55036.0,57.0,32.0,124438,30.5,9.2,0.7,1.0,2.5,0.5,10.8,83.7,2,49.8,17673.0,178.0,53.7,96.7,1,43999.88633038861,151.16915287099832
49007,10629.0,15,11,25,7.0,23,13,54.0,3217.0,43.0,95.0,68,5.1,4.5,5.7,14,10,2,1,74.9,10,61.0,15,29,11.0,6.0,47627.0,68.0,31.0,20295,26.4,16.9,0.6,1.5,0.7,0.2,13.1,83.2,1,50.5,7216.0,178.0,46.8,85.4,1,5791.626257736377,49.69564323674858
49011,5102.0,11,7,26,8.1,16,10,50.0,2067.0,47.0,95.0,76,3.1,3.2,8.4,11,9,3,1,80.5,7,73.0,11,29,8.0,4.0,80433.0,48.0,33.0,347637,32.5,9.8,1.2,0.7,2.0,0.8,9.7,83.9,1,49.6,2818.0,178.0,58.5,86.4,1,124896.7674205339,508.2003104844168
49021,7253.0,14,11,25,6.3,19,11,40.0,3351.0,40.0,90.0,68,4.2,4.5,4.8,15,12,3,0,78.5,7,45.0,17,29,15.0,7.0,48168.0,75.0,30.0,51001,29.0,12.5,0.6,2.5,0.9,0.4,8.8,85.7,1,50.0,10412.0,168.0,41.7,84.9,1,6549.478930166895,41.90399156819896
49035,6384.0,12,9,25,8.3,16,16,74.0,2489.0,47.0,82.0,69,3.1,3.9,8.4,16,13,4,1,79.4,7,212.0,12,30,13.0,7.0,71396.0,57.0,41.0,1135649,27.5,10.6,1.6,1.4,4.3,1.7,18.3,71.4,4,49.8,9301.0,178.0,64.3,94.8,1,427069.0721618936,1991.5763646934863
49043,4288.0,9,8,15,8.3,11,17,127.0,2121.0,53.0,94.0,75,3.1,4.6,6.8,14,12,2,0,83.6,4,65.0,11,25,11.0,7.0,100879.0,61.0,33.0,41106,24.9,11.9,0.8,0.5,1.7,0.2,11.2,84.8,3,48.7,14239.0,178.0,84.7,99.9,0,16560.38189084199,34.611439388788
49045,6755.0,14,12,32,7.8,20,14,22.0,3518.0,44.0,87.0,63,3.6,3.3,6.8,9,7,2,0,78.4,10,57.0,11,34,10.0,5.0,72198.0,43.0,29.0,67456,33.2,9.0,0.7,1.2,0.8,0.6,12.3,83.2,1,49.4,10305.0,178.0,52.9,95.1,0,26225.87820738762,125.0500652223142
49049,5231.0,12,7,25,7.7,14,10,42.0,2239.0,45.0,91.0,79,2.9,3.7,7.7,16,12,4,1,80.3,6,42.0,13,29,10.0,5.0,70461.0,72.0,29.0,606425,33.9,7.5,0.6,0.8,1.7,0.9,11.8,82.4,2,49.5,17186.0,178.0,51.8,92.1,1,236913.7548302255,980.904831878646
49053,6191.0,11,8,24,7.3,17,11,54.0,2855.0,43.0,89.0,67,3.5,3.8,5.0,18,14,4,1,81.7,8,67.0,14,30,14.0,6.0,55518.0,78.0,37.0,165662,26.6,21.0,0.6,1.7,0.9,0.9,10.4,84.6,2,50.5,21012.0,178.0,48.4,84.2,1,24327.92893606217,236.06683431286373
49057,7231.0,14,10,31,7.9,19,15,40.0,2108.0,43.0,84.0,61,3.7,3.7,8.0,13,10,3,1,77.9,8,74.0,12,31,12.0,5.0,62937.0,59.0,34.0,251769,28.6,11.5,1.3,1.3,1.6,0.3,18.3,76.1,3,49.7,13414.0,178.0,54.1,92.3,1,89359.68921489302,520.9947912605218
50003,6929.0,12,17,28,8.1,21,20,102.0,4300.0,49.0,82.0,60,3.6,4.2,7.7,19,16,2,1,78.5,9,149.0,12,30,6.0,2.0,52770.0,68.0,38.0,35594,19.0,22.3,1.1,0.3,1.1,0.1,2.0,94.3,0,51.2,23950.0,317.0,42.0,58.7,0,12151.4518172596,85.68212740929728
50007,5005.0,10,12,20,8.3,14,23,181.0,2327.0,58.0,90.0,80,2.3,4.5,6.5,17,15,1,1,81.6,6,152.0,12,27,5.0,1.0,65851.0,56.0,36.0,162372,18.0,14.5,2.5,0.3,4.3,0.0,2.3,88.6,1,50.9,40680.0,317.0,70.6,90.4,0,39681.4020840111,203.1495555210108
50011,6672.0,12,17,31,8.7,24,19,55.0,4173.0,48.0,92.0,63,3.1,4.1,6.4,16,14,2,1,78.3,9,81.0,11,35,5.0,1.0,60670.0,65.0,35.0,49025,22.3,15.6,0.6,1.0,0.8,0.0,1.6,93.9,0,50.2,34241.0,317.0,35.4,49.1,0,11637.009548245242,75.95005520930657
50021,7264.0,12,18,31,8.1,21,21,83.0,3658.0,48.0,90.0,63,3.5,4.3,8.6,19,16,3,0,78.2,10,103.0,12,31,6.0,2.0,53492.0,83.0,31.0,59087,17.8,21.4,0.6,0.3,1.0,0.0,1.5,95.3,0,50.6,37610.0,317.0,67.4,92.5,1,16721.997482327413,88.119077419634
50023,6225.0,10,15,23,8.3,16,22,101.0,3537.0,51.0,90.0,68,3.0,4.6,6.1,15,13,1,1,79.9,8,69.0,11,27,5.0,1.0,62203.0,69.0,31.0,58290,19.1,19.0,0.9,0.3,0.9,0.0,2.0,94.3,0,50.6,31437.0,317.0,44.7,57.8,1,14315.038939789005,68.12326980123046
50025,7300.0,11,14,24,8.0,18,22,109.0,2782.0,37.0,85.0,61,3.1,4.5,8.2,19,16,2,2,78.7,8,183.0,13,27,7.0,2.0,47827.0,67.0,30.0,42869,18.0,22.0,1.3,0.3,1.2,0.1,2.3,93.0,0,51.0,30378.0,317.0,66.7,85.8,1,8913.708334602052,46.81197585213842
50027,6281.0,11,14,27,8.5,19,21,108.0,3643.0,32.0,88.0,66,2.6,4.5,7.9,17,15,1,1,79.9,9,130.0,11,30,6.0,2.0,58403.0,58.0,21.0,55100,18.2,22.6,0.8,0.3,1.0,0.0,1.6,94.8,0,51.1,42836.0,317.0,49.1,64.0,1,11780.049223624132,65.05890328194889
51001,10460.0,20,16,34,8.0,29,15,49.0,4745.0,42.0,90.0,48,4.8,4.5,8.7,14,11,2,2,75.9,15,346.0,14,37,21.0,9.0,44038.0,21.0,19.0,32545,20.8,22.7,28.1,0.6,0.7,0.2,9.1,60.2,4,51.2,33164.0,351.0,67.1,92.5,1,8698.0,115.0
51003,3796.0,13,12,22,8.8,17,19,153.0,2837.0,58.0,95.0,76,3.3,4.5,8.5,14,13,1,1,83.1,7,151.0,9,31,12.0,6.0,77591.0,40.0,32.0,107702,20.1,17.8,9.5,0.4,5.4,0.1,5.8,76.8,2,52.2,44559.0,351.0,26.4,33.2,1,24259.0,199.0
51005,8121.0,16,16,31,8.2,27,15,51.0,8763.0,49.0,91.0,53,4.9,5.5,8.7,13,11,2,1,77.3,13,146.0,11,34,12.0,5.0,49655.0,52.0,52.0,15122,19.0,24.1,4.6,0.3,0.3,0.1,1.5,91.6,0,51.1,8514.0,351.0,5.4,8.0,0,4297.0,109.0
51007,9774.0,15,16,33,8.3,26,17,15.0,4809.0,45.0,94.0,58,4.0,4.2,8.9,15,13,1,1,76.1,14,128.0,11,35,15.0,8.0,54979.0,3.0,0.0,13020,20.8,19.1,20.9,0.6,0.6,0.0,3.0,73.6,0,50.6,12690.0,351.0,1.9,5.5,0,3411.0,63.0
51009,6969.0,16,17,32,8.1,30,16,25.0,4318.0,50.0,96.0,61,4.2,4.1,9.1,12,10,2,0,79.0,13,147.0,12,36,13.0,6.0,48980.0,22.0,17.0,31594,20.1,20.6,18.7,0.9,0.5,0.0,2.4,75.4,1,51.8,20597.0,351.0,33.6,51.3,1,9047.0,105.0
51011,8666.0,16,17,33,8.4,27,16,13.0,4471.0,50.0,95.0,57,4.5,4.5,9.0,13,12,2,0,76.6,13,214.0,13,35,14.0,6.0,50148.0,4.0,4.0,15681,21.5,20.4,19.2,0.3,0.3,0.0,1.4,76.9,0,51.4,14973.0,351.0,2.1,3.9,0,4833.0,59.0
51013,2900.0,12,12,20,9.4,15,26,77.0,3001.0,49.0,91.0,90,2.5,4.0,9.7,15,13,2,1,84.6,5,491.0,8,34,8.0,3.0,114705.0,54.0,35.0,234965,17.9,10.3,9.0,0.7,10.8,0.1,15.6,61.7,3,50.1,0.0,351.0,44.6,42.0,0,64578.0,362.0
51015,5498.0,13,16,34,9.0,26,18,47.0,4280.0,53.0,91.0,53,3.4,3.9,8.9,10,9,1,1,80.8,12,82.0,8,33,12.0,6.0,58368.0,33.0,28.0,75144,19.3,20.4,4.3,0.2,0.7,0.0,2.7,90.9,0,49.3,48998.0,351.0,25.7,38.7,0,23641.0,233.0
51019,7398.0,13,15,32,9.1,24,18,71.0,3436.0,53.0,90.0,67,3.9,4.1,9.2,11,10,0,0,78.5,14,79.0,8,32,11.0,5.0,65172.0,39.0,31.0,77974,20.0,20.8,7.0,0.3,1.3,0.0,2.2,87.8,0,50.7,53864.0,351.0,23.4,41.0,1,21284.0,274.0
51023,5818.0,11,14,26,8.7,21,18,54.0,3375.0,49.0,94.0,66,3.6,4.1,9.0,10,9,1,1,79.6,11,86.0,7,32,9.0,5.0,70388.0,17.0,22.0,33192,19.0,22.1,3.2,0.3,0.7,0.0,1.8,92.8,0,50.5,21247.0,351.0,20.7,31.9,0,9589.0,112.0
51025,10993.0,21,19,37,6.8,27,14,31.0,6961.0,45.0,86.0,47,5.5,4.8,9.3,17,15,2,0,74.6,13,401.0,20,40,16.0,6.0,42569.0,16.0,16.0,16244,17.4,20.9,54.4,0.3,0.7,0.1,2.4,41.3,0,47.5,13164.0,351.0,43.5,53.2,1,3897.0,53.0
51029,7959.0,18,20,35,7.6,32,16,23.0,5416.0,36.0,94.0,38,5.4,4.4,8.8,15,13,1,2,78.4,14,414.0,15,36,16.0,7.0,41763.0,11.0,8.0,17065,17.9,18.9,33.8,0.4,0.5,0.0,2.6,61.0,0,44.8,17146.0,351.0,11.0,20.0,1,4810.0,61.0
51031,7620.0,16,16,34,8.4,27,17,22.0,4694.0,51.0,93.0,64,4.2,4.5,9.5,12,11,1,0,78.3,11,146.0,11,36,13.0,5.0,50849.0,21.0,20.0,55010,19.8,19.3,14.3,0.4,1.1,0.1,2.5,79.9,0,51.4,33516.0,351.0,18.4,30.8,1,16869.0,233.0
51033,8798.0,16,17,32,8.4,27,17,17.0,4921.0,32.0,87.0,58,4.3,3.3,8.9,14,12,1,1,77.0,12,235.0,12,37,13.0,5.0,62207.0,15.0,15.0,30461,23.4,16.0,26.8,0.8,0.9,0.1,4.8,63.7,0,50.8,22380.0,351.0,11.1,22.7,0,8738.0,95.0
51036,11731.0,19,18,35,8.0,27,14,14.0,4475.0,46.0,93.0,49,4.8,4.6,8.7,13,11,1,1,76.1,16,286.0,15,40,18.0,9.0,54504.0,11.0,14.0,7004,15.6,23.5,45.7,6.9,0.5,0.1,1.9,42.1,0,51.6,7256.0,351.0,4.5,6.4,0,1606.0,31.0
51037,10127.0,21,20,36,6.2,25,14,49.0,4435.0,40.0,87.0,47,4.7,5.2,9.3,17,14,1,3,75.3,13,154.0,17,38,17.0,8.0,40864.0,6.0,6.0,12119,21.4,21.8,28.1,0.4,0.3,0.0,2.1,67.8,0,50.6,12586.0,351.0,11.9,21.1,1,3259.0,49.0
51041,6173.0,14,13,30,8.5,23,17,90.0,4032.0,50.0,90.0,70,3.6,3.6,9.3,12,11,1,1,79.4,10,199.0,9,38,10.0,4.0,80573.0,36.0,31.0,343599,23.8,14.4,23.0,0.6,3.7,0.1,8.8,61.8,2,51.8,18749.0,351.0,33.0,50.9,0,95837.0,860.0
51043,7577.0,14,15,27,9.2,21,17,49.0,6681.0,51.0,98.0,59,3.4,5.0,9.0,18,17,1,1,78.0,11,122.0,8,32,11.0,7.0,76359.0,22.0,22.0,14508,20.3,20.5,4.7,0.5,1.5,0.1,5.8,85.7,1,50.2,9757.0,351.0,52.8,72.0,0,3377.0,55.0
51047,7501.0,16,17,32,9.1,24,17,42.0,4627.0,48.0,90.0,54,3.6,3.9,8.8,16,13,2,1,78.0,11,208.0,9,33,16.0,6.0,69318.0,26.0,31.0,51282,25.1,15.2,14.2,0.8,1.7,0.1,10.7,70.7,3,49.9,28911.0,351.0,13.8,21.7,0,13981.0,171.0
51049,6036.0,20,19,35,5.5,24,15,31.0,6197.0,36.0,95.0,49,4.2,5.5,8.7,18,16,2,2,80.0,16,205.0,17,36,15.0,6.0,44699.0,4.0,4.0,9811,19.8,21.8,31.1,0.5,0.4,0.0,2.7,63.2,0,51.7,9650.0,351.0,7.2,12.0,0,1751.0,29.0
51053,8499.0,17,17,34,7.5,25,16,14.0,5965.0,47.0,90.0,53,4.5,4.5,9.3,15,13,2,1,77.8,13,163.0,14,38,13.0,6.0,57284.0,21.0,22.0,28208,20.1,17.1,31.9,0.5,0.8,0.0,3.5,62.0,1,51.3,19939.0,351.0,26.8,38.0,0,7147.0,106.0
51057,9226.0,17,17,37,7.1,26,14,18.0,4364.0,51.0,86.0,52,5.0,4.2,8.5,14,13,1,0,76.7,14,219.0,15,36,14.0,6.0,50112.0,20.0,15.0,11028,19.4,22.2,37.9,1.0,1.0,0.2,3.5,54.8,1,52.8,8617.0,351.0,15.2,22.7,0,2745.0,41.0
51059,3489.0,11,10,23,9.7,16,17,107.0,3271.0,49.0,91.0,80,3.0,3.8,8.3,14,11,3,1,85.1,7,235.0,5,32,11.0,5.0,117989.0,40.0,26.0,1148433,23.4,13.1,9.7,0.6,20.0,0.1,16.2,50.8,7,50.4,15079.0,351.0,60.8,71.3,0,251310.0,1655.0
51061,6524.0,13,14,26,9.6,22,19,51.0,5056.0,49.0,96.0,66,3.3,4.1,9.1,12,10,1,1,79.6,11,115.0,6,31,11.0,5.0,96835.0,21.0,17.0,69465,23.4,16.1,7.4,0.5,1.7,0.1,8.3,80.0,1,50.5,37489.0,351.0,39.5,52.8,1,16033.0,160.0
51063,6226.0,15,17,29,8.3,25,18,25.0,2815.0,48.0,94.0,47,3.7,4.1,8.7,8,6,2,1,80.1,11,75.0,9,33,15.0,7.0,48341.0,37.0,15.0,15755,20.1,22.2,1.9,0.2,0.5,0.0,3.0,93.3,1,49.6,15279.0,351.0,6.1,8.5,0,3549.0,53.0
51065,6359.0,13,14,28,9.0,20,17,30.0,3614.0,55.0,97.0,71,3.1,3.3,8.7,15,13,2,0,80.1,11,134.0,8,35,13.0,5.0,71863.0,16.0,14.0,26452,20.2,19.6,14.8,0.4,0.8,0.1,3.4,78.5,0,54.3,16163.0,351.0,46.5,68.7,0,6716.0,52.0
51067,7610.0,17,17,31,8.3,25,16,39.0,3945.0,50.0,94.0,56,4.0,4.5,9.4,13,11,2,0,78.6,11,117.0,10,33,14.0,6.0,51031.0,49.0,45.0,56445,19.3,23.0,7.9,0.5,0.5,0.1,2.8,87.2,0,50.7,50111.0,351.0,28.2,42.3,1,13615.0,215.0
51069,6175.0,12,14,30,9.4,19,19,43.0,6013.0,51.0,95.0,61,3.2,3.6,9.1,12,9,2,1,79.9,10,124.0,6,33,12.0,5.0,72139.0,27.0,22.0,86484,23.2,16.8,4.2,0.5,1.7,0.1,8.5,83.5,1,50.3,35059.0,351.0,21.7,36.3,0,25891.0,277.0
51071,9555.0,14,15,32,9.0,27,18,47.0,3662.0,28.0,90.0,57,4.7,3.8,8.8,9,7,1,0,75.6,12,76.0,10,34,13.0,5.0,52808.0,48.0,43.0,16837,20.8,21.6,1.5,0.2,0.7,0.0,1.6,94.8,0,50.8,11458.0,351.0,20.6,29.9,0,5080.0,54.0
51073,9095.0,12,15,32,9.1,23,18,59.0,3971.0,49.0,90.0,61,3.4,3.8,8.7,12,11,1,1,76.9,12,123.0,8,32,11.0,5.0,63902.0,22.0,14.0,37292,20.1,18.4,7.9,0.5,0.9,0.1,3.6,84.8,0,50.6,23820.0,351.0,55.3,86.2,0,9166.0,114.0
51075,6258.0,12,13,29,9.1,19,17,79.0,3177.0,50.0,97.0,68,3.5,4.5,9.0,11,10,1,0,81.0,12,339.0,7,32,7.0,5.0,100686.0,30.0,27.0,22685,17.9,21.6,15.9,0.3,1.5,0.0,2.8,78.1,1,50.9,21064.0,351.0,41.7,56.8,0,5518.0,62.0
51077,8876.0,18,18,30,7.8,29,14,26.0,4541.0,42.0,96.0,49,4.3,4.7,8.7,13,12,1,1,77.6,11,68.0,11,36,15.0,6.0,37247.0,26.0,13.0,15665,16.9,24.0,5.5,0.3,0.2,0.0,3.3,89.6,1,48.4,15514.0,351.0,23.5,33.0,1,5355.0,89.0
51079,6740.0,15,17,28,9.3,23,17,21.0,3249.0,54.0,95.0,58,3.0,3.8,8.5,10,9,2,1,79.1,10,69.0,8,33,15.0,7.0,65394.0,22.0,29.0,19612,24.3,16.6,6.8,0.4,1.7,0.1,6.1,82.7,1,51.1,9430.0,351.0,3.4,5.5,0,4906.0,63.0
51081,10793.0,23,21,32,7.2,27,15,60.0,5040.0,41.0,84.0,37,4.6,4.0,9.3,14,12,2,1,72.2,13,761.0,18,42,12.0,4.0,47097.0,9.0,8.0,11679,17.1,14.9,58.9,0.3,0.8,0.0,2.4,36.7,1,37.4,10653.0,351.0,7.5,12.6,0,3743.0,45.0
51083,10501.0,21,19,32,6.7,28,14,40.0,4684.0,45.0,91.0,55,5.2,5.0,9.9,13,11,1,1,75.8,16,253.0,16,35,14.0,5.0,42552.0,22.0,21.0,34563,20.7,23.6,35.9,0.4,0.6,0.0,2.1,59.8,1,52.0,27935.0,351.0,22.0,32.1,0,9258.0,182.0
51085,5986.0,11,15,30,9.2,18,20,72.0,3704.0,53.0,95.0,75,3.3,3.6,9.2,10,9,1,1,79.6,11,120.0,7,31,8.0,4.0,89723.0,25.0,22.0,105923,22.2,17.2,9.3,0.5,1.8,0.1,3.1,83.8,1,51.0,39032.0,351.0,32.0,41.1,0,27841.0,336.0
51087,6720.0,13,16,28,8.2,23,17,103.0,3656.0,53.0,91.0,75,3.7,4.2,8.5,15,14,2,1,78.9,10,286.0,12,33,11.0,5.0,67434.0,57.0,43.0,327898,22.9,15.0,29.9,0.4,8.8,0.1,5.6,53.2,3,52.6,13103.0,351.0,24.0,33.7,0,85815.0,1045.0
51089,8775.0,21,19,35,7.6,34,14,64.0,5107.0,50.0,87.0,55,5.0,4.3,9.7,12,10,2,0,77.3,17,105.0,14,38,16.0,5.0,41206.0,23.0,20.0,51227,19.5,23.5,22.1,0.3,0.7,0.0,5.4,70.0,1,51.9,32881.0,351.0,17.8,26.2,0,15473.0,310.0
51093,5966.0,14,15,35,8.6,25,17,46.0,4655.0,48.0,94.0,71,3.9,4.3,9.0,12,11,1,0,79.7,13,245.0,11,33,10.0,5.0,70842.0,18.0,17.0,36552,21.0,18.5,23.0,0.4,1.0,0.0,3.1,70.5,0,51.1,20240.0,351.0,18.5,25.1,1,8881.0,125.0
51095,6037.0,13,13,28,8.6,17,16,136.0,4725.0,55.0,92.0,75,3.6,4.0,8.8,13,12,1,1,81.0,12,84.0,8,37,9.0,4.0,88149.0,32.0,26.0,75524,20.1,24.7,13.1,0.4,2.8,0.1,5.7,75.7,1,51.8,10622.0,351.0,9.7,10.0,0,20507.0,141.0
51097,7536.0,18,18,35,8.2,24,15,42.0,5349.0,48.0,74.0,49,3.6,4.3,8.6,15,12,3,1,78.8,13,192.0,12,36,16.0,8.0,51055.0,22.0,25.0,7003,18.2,22.4,26.2,1.8,0.4,0.0,3.1,66.3,1,49.4,6945.0,351.0,30.7,47.4,0,1419.0,15.0
51101,7845.0,14,16,26,8.6,27,18,31.0,3529.0,50.0,94.0,64,3.5,3.4,8.8,14,13,2,0,77.1,12,74.0,10,36,11.0,5.0,69806.0,27.0,24.0,16708,23.2,15.8,15.9,1.5,1.3,0.0,2.6,76.7,0,51.0,13260.0,351.0,35.6,61.1,0,4576.0,51.0
51103,9188.0,15,13,30,8.4,25,14,55.0,3820.0,57.0,87.0,62,5.5,5.0,8.5,13,11,0,2,77.2,15,264.0,12,33,13.0,7.0,50793.0,15.0,11.0,10788,15.4,35.6,27.9,0.3,0.8,0.0,1.9,68.0,1,53.0,11391.0,351.0,37.3,52.6,0,2234.0,40.0
51105,9666.0,20,22,35,8.1,33,16,25.0,5965.0,43.0,77.0,48,5.5,5.4,9.8,14,11,2,3,75.7,13,84.0,15,35,16.0,6.0,32152.0,62.0,41.0,23758,18.9,20.5,3.5,0.4,0.3,0.0,1.9,93.1,0,48.1,25475.0,351.0,46.8,69.0,1,8124.0,108.0
51107,3374.0,12,11,23,10.0,16,17,80.0,4625.0,52.0,96.0,84,3.0,3.5,9.6,12,10,2,1,84.3,7,105.0,4,33,8.0,5.0,136191.0,26.0,29.0,398080,28.5,8.9,7.3,0.5,19.4,0.1,13.9,56.1,4,50.4,39354.0,351.0,52.8,70.0,1,94044.0,428.0
51109,7151.0,15,17,31,8.8,28,16,14.0,4108.0,52.0,92.0,55,3.5,4.1,8.8,11,9,2,0,78.9,13,129.0,10,34,15.0,7.0,60641.0,17.0,14.0,35860,20.4,19.3,15.8,0.6,0.7,0.1,2.9,77.9,1,50.6,33153.0,351.0,3.8,7.2,1,8586.0,97.0
51111,9239.0,20,19,31,8.0,25,14,16.0,3783.0,50.0,88.0,49,4.4,4.2,9.2,14,11,2,1,76.3,12,319.0,15,37,17.0,7.0,36591.0,5.0,10.0,12235,18.8,21.5,33.4,0.5,0.3,0.2,4.5,59.8,0,47.1,12914.0,351.0,38.4,60.1,0,3230.0,45.0
51113,7444.0,15,17,29,8.9,23,16,54.0,3775.0,56.0,94.0,57,2.9,3.9,8.4,18,14,3,3,78.4,11,89.0,10,36,16.0,8.0,58680.0,25.0,1.0,13277,20.4,21.7,9.0,0.2,0.6,0.0,2.7,85.0,0,51.6,13308.0,351.0,46.9,68.4,0,3076.0,47.0
